,date,total_actual_demand_mgd,total_projected_demand_mgd,actual_projected_demand,total_plant_demand_mgd
0,2020-01-01,12.47,12.06,1.0339966832504146,12.77
1,2020-01-02,13.24,13.11,1.0099160945842869,14.17
2,2020-01-03,13.57,13.53,1.0029563932002956,14.1
3,2020-01-04,13.38,13.63,0.9816581071166545,13.84
4,2020-01-05,13.52,13.7,0.9868613138686131,14.51
5,2020-01-06,13.9,13.56,1.0250737463126844,14.62
6,2020-01-07,13.89,13.48,1.0304154302670623,14.32
7,2020-01-08,13.67,13.51,1.0118430792005921,14.4
8,2020-01-09,13.46,13.71,0.9817651349380014,14.61
9,2020-01-10,13.52,13.72,0.9854227405247813,13.99
10,2020-01-11,13.3,13.67,0.9729334308705194,13.99
11,2020-01-12,13.56,13.49,1.005189028910304,14.32
12,2020-01-13,13.54,13.7,0.9883211678832117,14.04
13,2020-01-14,13.55,13.73,0.9868900218499636,14.17
14,2020-01-15,13.39,13.74,0.9745269286754003,14.07
15,2020-01-16,13.76,13.86,0.9927849927849928,14.26
16,2020-01-17,13.74,13.82,0.9942112879884226,14.39
17,2020-01-18,13.46,14.04,0.9586894586894587,14.16
18,2020-01-19,13.82,13.97,0.9892627057981389,14.2
19,2020-01-20,14.58,14.1,1.0340425531914894,15.54
20,2020-01-21,13.23,14.15,0.934982332155477,14.78
21,2020-01-22,14.27,14.12,1.0106232294617563,14.63
22,2020-01-23,14.06,14.15,0.9936395759717315,14.69
23,2020-01-24,14.21,14.16,1.0035310734463276,14.96
24,2020-01-25,14.29,14.25,1.0028070175438597,14.92
25,2020-01-26,14.44,14.18,1.0183356840620592,14.78
26,2020-01-27,14.37,14.2,1.0119718309859156,15.23
27,2020-01-28,14.42,14.09,1.0234208658623136,14.98
28,2020-01-29,14.04,14.33,0.9797627355198884,14.51
29,2020-01-30,14.16,14.11,1.0035435861091424,15.17
30,2020-01-31,14.01,14.04,0.9978632478632479,14.87
31,2020-02-01,14.13,14.53,0.9724707501720579,14.92
32,2020-02-02,14.58,14.34,1.0167364016736402,15.62
33,2020-02-03,13.67,14.5,0.9427586206896552,14.81
34,2020-02-04,14.0,14.22,0.9845288326300985,16.08
35,2020-02-05,14.07,14.54,0.96767537826685,7.01
36,2020-02-06,15.85,14.51,1.0923501033769814,13.25
37,2020-02-07,13.26,14.52,0.9132231404958677,14.93
38,2020-02-08,13.65,14.66,0.9311050477489768,17.75
39,2020-02-09,13.97,14.81,0.9432815665091154,17.94
40,2020-02-10,14.58,14.58,1.0,18.35
41,2020-02-11,14.34,14.57,0.9842141386410432,15.03
42,2020-02-12,14.18,14.47,0.9799585348997927,15.19
43,2020-02-13,14.25,14.62,0.9746922024623803,14.96
44,2020-02-14,14.54,14.61,0.9952087611225188,14.92
45,2020-02-15,13.81,14.55,0.9491408934707903,14.83
46,2020-02-16,14.23,14.6,0.9746575342465753,15.06
47,2020-02-17,14.51,14.59,0.9945167923235092,15.17
48,2020-02-18,14.59,14.43,1.0110880110880112,15.52
49,2020-02-19,14.18,14.36,0.9874651810584958,15.44
50,2020-02-20,14.81,14.41,1.0277585010409438,15.56
51,2020-02-21,14.55,14.42,1.0090152565880721,15.8
52,2020-02-22,14.37,14.48,0.9924033149171271,15.58
53,2020-02-23,14.51,14.34,1.011854951185495,15.45
54,2020-02-24,14.44,14.04,1.0284900284900285,15.61
55,2020-02-25,14.27,14.37,0.9930410577592206,15.56
56,2020-02-26,14.3,14.45,0.9896193771626297,15.28
57,2020-02-27,14.21,14.38,0.9881780250347705,15.3
58,2020-02-28,14.41,14.4,1.0006944444444446,15.74
59,2020-02-29,14.51,14.48,1.00207182320442,15.19
60,2020-03-01,14.18,14.48,0.9792817679558011,15.51
61,2020-03-02,15.02,14.44,1.0401662049861495,16.08
62,2020-03-03,15.86,14.53,1.0915347556779078,16.79
63,2020-03-04,14.29,14.65,0.9754266211604096,15.83
64,2020-03-05,15.59,14.65,1.0641638225255974,16.75
65,2020-03-06,14.1,14.5,0.9724137931034482,15.27
66,2020-03-07,14.41,14.49,0.9944789510006902,15.74
67,2020-03-08,14.14,14.71,0.9612508497620667,15.8
68,2020-03-09,14.52,14.82,0.979757085020243,23.27
69,2020-03-10,14.36,14.75,0.9735593220338983,15.6
70,2020-03-11,14.81,14.39,1.029186935371786,16.0
71,2020-03-12,14.66,14.4,1.0180555555555555,16.06
72,2020-03-13,13.73,14.2,0.9669014084507043,14.86
73,2020-03-14,13.67,14.32,0.9546089385474861,14.85
74,2020-03-15,13.57,14.12,0.9610481586402266,14.73
75,2020-03-16,13.86,14.06,0.9857752489331437,14.93
76,2020-03-17,13.04,13.97,0.933428775948461,14.33
77,2020-03-18,13.59,14.11,0.9631467044649185,14.7
78,2020-03-19,12.55,14.39,0.872133425990271,13.71
79,2020-03-20,12.98,14.53,0.8933241569167241,14.1
80,2020-03-21,13.53,14.71,0.919782460910945,14.46
81,2020-03-22,13.21,14.84,0.8901617250673854,14.39
82,2020-03-23,13.89,14.55,0.954639175257732,14.93
83,2020-03-24,13.7,14.9,0.9194630872483222,14.82
84,2020-03-25,14.26,15.11,0.9437458636664461,15.2
85,2020-03-26,13.06,14.91,0.8759221998658618,14.02
86,2020-03-27,13.22,15.15,0.8726072607260726,14.13
87,2020-03-28,13.54,15.25,0.8878688524590164,14.43
88,2020-03-29,13.28,15.16,0.8759894459102903,14.73
89,2020-03-30,13.75,15.32,0.8975195822454308,15.02
90,2020-03-31,14.38,15.51,0.927143778207608,16.1
91,2020-04-01,14.07,15.39,0.9142300194931774,15.12
92,2020-04-02,13.08,15.16,0.862796833773087,13.66
93,2020-04-03,13.24,15.21,0.8704799474030244,14.42
94,2020-04-04,13.87,15.87,0.8739760554505356,14.7
95,2020-04-05,16.08,16.23,0.9907578558225508,20.2
96,2020-04-06,14.49,16.03,0.9039301310043668,17.62
97,2020-04-07,14.89,16.42,0.9068209500609014,18.19
98,2020-04-08,14.52,16.85,0.8617210682492582,19.1
99,2020-04-09,14.6,16.82,0.8680142687277052,14.41
100,2020-04-10,14.63,16.7,0.8760479041916168,13.95
101,2020-04-11,14.36,17.07,0.8412419449326304,14.39
102,2020-04-12,13.18,17.08,0.7716627634660421,12.24
103,2020-04-13,13.86,17.06,0.8124267291910903,12.9
104,2020-04-14,13.65,16.8,0.8125,12.73
105,2020-04-15,13.68,16.77,0.815742397137746,13.1
106,2020-04-16,12.75,16.81,0.7584770969660916,11.64
107,2020-04-17,12.67,16.93,0.748375664500886,11.63
108,2020-04-18,13.28,17.92,0.7410714285714286,12.08
109,2020-04-19,13.79,17.99,0.7665369649805448,13.28
110,2020-04-20,13.96,17.74,0.7869222096956031,13.43
111,2020-04-21,14.52,18.01,0.8062187673514714,16.03
112,2020-04-22,14.81,18.29,0.8097320940404593,16.15
113,2020-04-23,14.07,18.58,0.7572658772874058,15.55
114,2020-04-24,12.84,18.84,0.6815286624203821,14.9
115,2020-04-25,14.34,19.0,0.7547368421052632,16.64
116,2020-04-26,14.78,18.54,0.7971952535059331,17.34
117,2020-04-27,16.37,18.58,0.8810548977395048,19.35
118,2020-04-28,16.46,19.08,0.8626834381551363,19.56
119,2020-04-29,17.62,18.68,0.943254817987152,22.59
120,2020-04-30,17.38,19.22,0.9042663891779397,22.16
121,2020-05-01,18.4,19.46,0.9455292908530318,22.82
122,2020-05-02,15.69,20.2,0.7767326732673268,17.47
123,2020-05-03,16.18,20.88,0.774904214559387,18.2
124,2020-05-04,16.22,21.95,0.7389521640091116,16.08
125,2020-05-05,17.56,21.91,0.8014605203103605,18.29
126,2020-05-06,17.89,21.59,0.8286243631310792,20.7
127,2020-05-07,18.56,20.72,0.8957528957528957,21.37
128,2020-05-08,19.36,20.58,0.9407191448007775,22.46
129,2020-05-09,19.68,21.06,0.9344729344729344,21.5
130,2020-05-10,20.36,21.01,0.9690623512613041,22.97
131,2020-05-11,18.06,19.69,0.9172168613509396,18.79
132,2020-05-12,17.45,19.04,0.9164915966386554,13.9
133,2020-05-13,19.93,19.78,1.0075834175935288,18.64
134,2020-05-14,17.99,20.54,0.8758519961051606,15.69
135,2020-05-15,18.33,20.94,0.8753581661891118,17.53
136,2020-05-16,18.44,21.31,0.8653214453308306,19.51
137,2020-05-17,19.36,21.18,0.9140698772426817,21.86
138,2020-05-18,23.89,20.83,1.1469035045607296,28.27
139,2020-05-19,24.52,19.52,1.2561475409836065,27.83
140,2020-05-20,28.58,19.41,1.4724368882019578,32.97
141,2020-05-21,27.19,21.08,1.2898481973434535,32.54
142,2020-05-22,30.75,20.93,1.4691829909221215,36.12
143,2020-05-23,27.59,20.77,1.328358208955224,31.75
144,2020-05-24,22.05,20.57,1.071949440933398,22.93
145,2020-05-25,22.88,21.61,1.058769088385007,21.52
146,2020-05-26,22.91,21.62,1.0596669750231267,23.42
147,2020-05-27,27.18,21.6,1.2583333333333333,28.78
148,2020-05-28,25.57,23.28,1.0983676975945018,27.01
149,2020-05-29,29.49,22.56,1.3071808510638299,32.42
150,2020-05-30,26.83,23.22,1.1554694229112834,29.54
151,2020-05-31,24.09,24.37,0.9885104636848584,25.5
152,2020-06-01,27.77,25.97,1.0693107431651907,30.11
153,2020-06-02,27.56,27.08,1.017725258493353,31.74
154,2020-06-03,31.29,27.19,1.150790731886723,41.07
155,2020-06-04,30.99,29.17,1.0623928693863558,33.21
156,2020-06-05,33.2,29.22,1.136208076659822,36.69
157,2020-06-06,27.02,30.09,0.8979727484214025,28.65
158,2020-06-07,25.69,29.81,0.8617913451861792,26.61
159,2020-06-08,27.66,30.43,0.9089714097929674,29.79
160,2020-06-09,23.7,30.28,0.7826948480845443,22.68
161,2020-06-10,27.54,30.79,0.8944462487820721,25.84
162,2020-06-11,30.05,31.11,0.9659273545483767,30.54
163,2020-06-12,33.19,30.64,1.08322454308094,35.44
164,2020-06-13,31.3,31.15,1.0048154093097914,33.55
165,2020-06-14,31.71,31.6,1.0034810126582279,35.16
166,2020-06-15,34.69,32.88,1.0550486618004866,38.66
167,2020-06-16,33.65,32.03,1.0505775835154543,42.22
168,2020-06-17,33.83,31.5,1.073968253968254,43.87
169,2020-06-18,31.0,32.41,0.9564949089787103,34.28
170,2020-06-19,27.48,32.62,0.8424279583077866,28.62
171,2020-06-20,28.61,33.65,0.850222882615156,28.37
172,2020-06-21,28.38,33.5,0.8471641791044776,30.68
173,2020-06-22,32.95,33.94,0.9708308780200353,35.02
174,2020-06-23,31.28,34.32,0.9114219114219114,33.82
175,2020-06-24,33.79,34.24,0.986857476635514,37.27
176,2020-06-25,30.77,34.25,0.8983941605839416,33.83
177,2020-06-26,31.68,35.32,0.8969422423556059,33.81
178,2020-06-27,31.61,35.9,0.8805013927576602,31.38
179,2020-06-28,32.26,36.1,0.8936288088642659,33.17
180,2020-06-29,36.42,36.6,0.9950819672131147,39.28
181,2020-06-30,31.61,35.55,0.889170182841069,34.77
182,2020-07-01,34.19,34.75,0.9838848920863309,37.41
183,2020-07-02,34.9,35.38,0.9864330130016958,38.34
184,2020-07-03,38.69,36.17,1.0696709980646946,42.5
185,2020-07-04,32.31,34.97,0.9239348012582214,37.1
186,2020-07-05,34.38,33.43,1.0284175889919234,38.07
187,2020-07-06,38.09,32.81,1.160926546784517,42.56
188,2020-07-07,37.62,31.01,1.2131570461141568,40.43
189,2020-07-08,39.25,31.17,1.2592236124478666,43.78
190,2020-07-09,37.99,32.5,1.168923076923077,42.08
191,2020-07-10,40.77,33.78,1.2069271758436946,46.91
192,2020-07-11,38.67,34.91,1.107705528501862,43.64
193,2020-07-12,36.74,34.08,1.0780516431924883,43.12
194,2020-07-13,38.2,34.09,1.1205632150190672,43.23
195,2020-07-14,34.28,33.67,1.018117018117018,36.83
196,2020-07-15,31.47,33.7,0.9338278931750742,37.98
197,2020-07-16,35.95,34.65,1.0375180375180375,37.47
198,2020-07-17,39.34,34.8,1.1304597701149426,44.66
199,2020-07-18,38.98,35.8,1.088826815642458,41.99
200,2020-07-19,35.7,34.95,1.0214592274678111,40.83
201,2020-07-20,39.63,35.78,1.1076020122973729,43.37
202,2020-07-21,36.64,35.31,1.037666383460776,38.44
203,2020-07-22,38.52,35.96,1.07119021134594,40.3
204,2020-07-23,37.05,36.56,1.0134026258205688,39.67
205,2020-07-24,37.95,36.57,1.0377358490566038,42.39
206,2020-07-25,36.35,35.62,1.0204941044357103,38.47
207,2020-07-26,34.83,34.76,1.0020138089758344,37.27
208,2020-07-27,37.06,34.86,1.0631095811818703,42.62
209,2020-07-28,33.51,34.4,0.9741279069767442,37.39
210,2020-07-29,35.46,34.23,1.0359333917616127,38.93
211,2020-07-30,32.68,33.82,0.9662921348314607,34.63
212,2020-07-31,34.5,34.08,1.0123239436619718,34.58
213,2020-08-01,33.47,33.95,0.9858615611192931,35.53
214,2020-08-02,33.12,33.63,0.9848349687778769,35.67
215,2020-08-03,36.37,33.93,1.071912761567934,40.37
216,2020-08-04,32.68,32.84,0.9951278928136419,35.7
217,2020-08-05,35.15,33.54,1.0480023852116875,38.83
218,2020-08-06,33.15,33.48,0.9901433691756273,37.65
219,2020-08-07,39.31,33.7,1.1664688427299703,42.41
220,2020-08-08,36.08,34.04,1.0599294947121034,39.99
221,2020-08-09,36.15,33.4,1.0823353293413174,40.17
222,2020-08-10,38.39,33.69,1.1395072721875927,43.14
223,2020-08-11,35.68,33.45,1.0666666666666667,38.83
224,2020-08-12,37.1,34.02,1.0905349794238683,41.27
225,2020-08-13,36.03,34.75,1.0368345323741006,40.13
226,2020-08-14,38.18,34.16,1.1176814988290398,42.66
227,2020-08-15,35.34,34.43,1.0264304385710137,39.67
228,2020-08-16,35.37,33.14,1.067290283645142,39.62
229,2020-08-17,37.79,34.08,1.1088615023474178,42.65
230,2020-08-18,36.62,34.02,1.0764256319811876,39.95
231,2020-08-19,37.49,33.67,1.1134541134541134,40.38
232,2020-08-20,34.41,34.09,1.009386916984453,36.71
233,2020-08-21,37.74,35.01,1.0779777206512424,42.42
234,2020-08-22,36.25,35.26,1.0280771412365286,41.33
235,2020-08-23,35.94,34.67,1.036631093164119,40.98
236,2020-08-24,38.81,35.38,1.0969474279253815,42.49
237,2020-08-25,35.45,34.82,1.0180930499712808,38.3
238,2020-08-26,36.36,35.34,1.028862478777589,39.8
239,2020-08-27,35.87,35.43,1.0124188540784647,38.35
240,2020-08-28,35.26,35.59,0.9907277325091318,38.18
241,2020-08-29,31.92,35.46,0.9001692047377327,33.32
242,2020-08-30,30.96,35.24,0.8785471055618616,34.42
243,2020-08-31,34.15,35.12,0.9723804100227791,38.31
244,2020-09-01,33.18,34.89,0.9509888220120378,35.89
245,2020-09-02,35.31,35.04,1.0077054794520548,39.88
246,2020-09-03,33.44,35.06,0.9537934968625214,37.17
247,2020-09-04,35.8,34.89,1.0260819719117225,40.89
248,2020-09-05,34.13,34.74,0.9824409902130109,38.05
249,2020-09-06,32.51,33.05,0.983661119515885,37.17
250,2020-09-07,29.69,33.21,0.8940078289671786,33.47
251,2020-09-08,18.89,32.27,0.58537341183762,14.06
252,2020-09-09,18.39,32.17,0.5716506061548026,16.48
253,2020-09-10,17.66,31.44,0.561704834605598,19.58
254,2020-09-11,18.83,30.51,0.6171746968207146,18.92
255,2020-09-12,20.78,30.08,0.6908244680851063,19.27
256,2020-09-13,22.55,29.08,0.7754470426409904,22.4
257,2020-09-14,25.65,29.09,0.8817463045720179,30.47
258,2020-09-15,25.63,28.81,0.8896216591461298,31.85
259,2020-09-16,27.52,28.94,0.9509329647546648,33.66
260,2020-09-17,27.28,28.98,0.9413388543823327,31.81
261,2020-09-18,28.77,29.06,0.9900206469373709,33.18
262,2020-09-19,27.29,29.6,0.9219594594594595,31.92
263,2020-09-20,27.38,29.47,0.9290804207668816,31.79
264,2020-09-21,29.09,29.69,0.9797911754799595,33.7
265,2020-09-22,27.24,28.43,0.9581428068941259,30.63
266,2020-09-23,29.65,28.43,1.0429124164614842,33.27
267,2020-09-24,27.32,28.39,0.9623106727721028,30.79
268,2020-09-25,28.27,28.31,0.9985870717061109,32.64
269,2020-09-26,27.82,27.5,1.0116363636363637,31.38
270,2020-09-27,24.82,27.11,0.915529324972335,26.34
271,2020-09-28,26.78,26.59,1.0071455434373824,27.63
272,2020-09-29,25.03,25.51,0.9811838494707957,26.39
273,2020-09-30,28.11,25.34,1.1093133385951066,31.4
274,2020-10-01,18.32,25.41,0.7209759937032665,20.34
275,2020-10-02,16.91,24.52,0.6896411092985318,17.87
276,2020-10-03,15.74,24.06,0.6541978387364921,18.19
277,2020-10-04,16.54,23.08,0.7166377816291161,18.16
278,2020-10-05,16.57,22.47,0.737427681352915,19.42
279,2020-10-06,15.85,21.27,0.7451810061118946,17.17
280,2020-10-07,16.84,21.1,0.7981042654028436,16.69
281,2020-10-08,15.64,20.2,0.7742574257425743,13.47
282,2020-10-09,15.5,19.21,0.8068714211348256,14.77
283,2020-10-10,15.24,18.81,0.810207336523126,16.82
284,2020-10-11,15.03,18.5,0.8124324324324325,17.96
285,2020-10-12,15.34,17.96,0.8541202672605791,19.28
286,2020-10-13,15.37,17.76,0.8654279279279279,18.86
287,2020-10-14,15.02,17.83,0.8424004486819966,18.79
288,2020-10-15,14.55,17.87,0.8142137660884163,16.41
289,2020-10-16,14.89,17.82,0.8355780022446689,16.41
290,2020-10-17,14.67,17.63,0.8321043675553035,15.42
291,2020-10-18,14.17,17.16,0.8257575757575758,15.41
292,2020-10-19,14.34,16.98,0.8445229681978799,16.11
293,2020-10-20,14.56,16.79,0.867182846932698,15.79
294,2020-10-21,14.76,16.42,0.8989037758830695,16.15
295,2020-10-22,14.11,16.18,0.8720642768850433,15.27
296,2020-10-23,14.13,15.78,0.8954372623574145,15.55
297,2020-10-24,13.61,15.78,0.8624841571609633,14.62
298,2020-10-25,13.02,15.49,0.8405422853453841,14.01
299,2020-10-26,13.48,15.38,0.8764629388816645,14.89
300,2020-10-27,14.14,15.58,0.9075738125802311,15.44
301,2020-10-28,14.55,14.99,0.970647098065377,15.29
302,2020-10-29,14.15,15.14,0.9346103038309115,15.65
303,2020-10-30,14.16,15.06,0.9402390438247012,15.57
304,2020-10-31,14.29,14.48,0.986878453038674,16.12
305,2020-11-01,14.72,15.39,0.9564652371669915,15.72
306,2020-11-02,14.87,15.49,0.959974176888315,16.07
307,2020-11-03,14.51,15.44,0.9397668393782384,15.97
308,2020-11-04,14.48,15.09,0.9595758780649437,15.99
309,2020-11-05,14.68,15.13,0.9702577660277594,15.95
310,2020-11-06,14.11,15.56,0.9068123393316195,15.25
311,2020-11-07,14.05,15.21,0.9237343852728468,15.13
312,2020-11-08,14.3,15.13,0.9451421017845341,15.69
313,2020-11-09,14.2,15.28,0.9293193717277487,15.31
314,2020-11-10,14.63,15.3,0.9562091503267974,15.29
315,2020-11-11,14.04,15.02,0.9347536617842876,15.61
316,2020-11-12,14.18,15.21,0.9322813938198553,15.61
317,2020-11-13,14.46,15.25,0.9481967213114754,15.75
318,2020-11-14,14.09,15.04,0.9368351063829787,15.1
319,2020-11-15,14.48,15.31,0.94578706727629,15.73
320,2020-11-16,15.1,15.05,1.0033222591362125,16.08
321,2020-11-17,14.8,15.51,0.9542230818826564,16.44
322,2020-11-18,14.33,15.1,0.9490066225165563,15.6
323,2020-11-19,14.38,15.11,0.9516876240900066,15.72
324,2020-11-20,14.0,14.91,0.9389671361502347,14.87
325,2020-11-21,13.9,14.59,0.9527073337902673,15.2
326,2020-11-22,14.09,13.75,1.0247272727272727,15.5
327,2020-11-23,14.07,13.64,1.031524926686217,15.23
328,2020-11-24,13.39,13.3,1.006766917293233,13.5
329,2020-11-25,12.88,13.55,0.9505535055350554,13.6
330,2020-11-26,11.09,13.94,0.7955523672883787,11.95
331,2020-11-27,11.3,13.94,0.8106169296987088,11.75
332,2020-11-28,12.89,13.92,0.9260057471264368,13.01
333,2020-11-29,13.59,14.18,0.9583921015514809,14.14
334,2020-11-30,13.71,14.47,0.9474775397373877,14.43
335,2020-12-01,13.93,14.58,0.9554183813443072,14.54
336,2020-12-02,14.25,14.69,0.9700476514635806,14.5
337,2020-12-03,13.47,14.78,0.9113667117726658,14.07
338,2020-12-04,13.09,14.93,0.8767582049564635,13.67
339,2020-12-05,13.19,14.85,0.8882154882154882,13.87
340,2020-12-06,13.68,14.44,0.9473684210526315,14.22
341,2020-12-07,13.89,14.81,0.937879810938555,14.28
342,2020-12-08,14.28,14.76,0.967479674796748,14.81
343,2020-12-09,14.09,14.93,0.9437374413931681,14.96
344,2020-12-10,13.76,14.93,0.9216342933690556,14.54
345,2020-12-11,13.55,14.65,0.9249146757679181,14.23
346,2020-12-12,13.41,14.82,0.9048582995951417,14.38
347,2020-12-13,13.59,15.0,0.906,14.65
348,2020-12-14,13.72,14.79,0.9276538201487492,14.18
349,2020-12-15,13.69,14.98,0.9138851802403204,14.71
350,2020-12-16,13.85,14.68,0.9434604904632152,14.94
351,2020-12-17,13.84,14.78,0.9364005412719891,14.85
352,2020-12-18,14.03,14.68,0.9557220708446866,14.57
353,2020-12-19,13.78,14.59,0.9444825222755312,14.66
354,2020-12-20,13.86,14.7,0.9428571428571428,14.8
355,2020-12-21,14.34,14.3,1.0027972027972027,15.34
356,2020-12-22,14.264,13.97,1.021045096635648,19.92
357,2020-12-23,13.66,13.51,1.0111028867505552,14.45
358,2020-12-24,12.69,12.14,1.0453047775947282,13.93
359,2020-12-25,10.94,10.56,1.0359848484848484,12.0
360,2020-12-26,12.38,13.03,0.9501151189562548,13.24
361,2020-12-27,13.99,13.51,1.0355292376017764,14.21
362,2020-12-28,14.25,13.66,1.0431918008784773,15.37
363,2020-12-29,14.04,13.58,1.0338733431516938,15.06
364,2020-12-30,14.21,13.49,1.0533728687916974,15.16
365,2020-12-31,14.26,12.96,1.1003086419753085,14.9
366,2021-01-01,12.85,12.36,1.0396440129449838,13.73
367,2021-01-02,13.81,13.54,1.019940915805022,14.76
368,2021-01-03,14.2,14.0,1.0142857142857142,15.34
369,2021-01-04,14.67,14.01,1.0471092077087794,15.14
370,2021-01-05,14.86,14.14,1.050919377652051,15.97
371,2021-01-06,14.6,14.01,1.0421127765881513,15.62
372,2021-01-07,14.18,13.91,1.01941049604601,15.24
373,2021-01-08,14.16,13.91,1.0179726815240835,14.9
374,2021-01-09,13.85,14.09,0.9829666430092264,14.65
375,2021-01-10,14.22,14.09,1.0092264017033357,15.26
376,2021-01-11,14.73,13.97,1.054402290622763,15.73
377,2021-01-12,14.52,13.81,1.051412020275163,15.54
378,2021-01-13,14.91,14.04,1.061965811965812,15.65
379,2021-01-14,15.95,14.11,1.1304039688164422,17.15
380,2021-01-15,15.22,14.12,1.0779036827195467,16.29
381,2021-01-16,15.01,14.26,1.0525946704067322,15.87
382,2021-01-17,15.0,14.25,1.0526315789473684,15.86
383,2021-01-18,16.01,14.36,1.1149025069637883,17.19
384,2021-01-19,15.59,14.34,1.087168758716876,16.73
385,2021-01-20,11.12,14.55,0.7642611683848797,18.93
386,2021-01-21,14.64,14.44,1.0138504155124655,15.28
387,2021-01-22,14.6,14.52,1.0055096418732783,15.55
388,2021-01-23,14.48,14.55,0.9951890034364261,15.62
389,2021-01-24,14.59,14.57,1.001372683596431,15.56
390,2021-01-25,14.84,14.69,1.010211027910143,15.76
391,2021-01-26,14.16,14.64,0.9672131147540983,15.23
392,2021-01-27,15.19,14.67,1.0354464894342195,15.99
393,2021-01-28,14.94,14.58,1.0246913580246915,15.71
394,2021-01-29,15.11,14.77,1.023019634394042,15.7
395,2021-01-30,14.52,14.51,1.0006891798759476,15.7
396,2021-01-31,15.05,14.43,1.042966042966043,16.2
397,2021-02-01,15.41,14.75,1.0447457627118644,15.88
398,2021-02-02,15.36,14.62,1.0506155950752394,16.62
399,2021-02-03,15.1,14.74,1.0244233378561738,16.29
400,2021-02-04,14.85,14.51,1.0234321157822193,16.03
401,2021-02-05,14.63,14.79,0.9891818796484111,15.42
402,2021-02-06,14.9,14.95,0.9966555183946488,15.71
403,2021-02-07,15.03,14.72,1.0210597826086956,16.14
404,2021-02-08,15.26,14.83,1.0289952798381659,16.35
405,2021-02-09,15.06,14.97,1.006012024048096,16.08
406,2021-02-10,15.16,14.84,1.0215633423180592,15.88
407,2021-02-11,14.98,14.85,1.0087542087542087,15.93
408,2021-02-12,14.99,14.72,1.018342391304348,15.86
409,2021-02-13,14.72,14.92,0.9865951742627346,15.64
410,2021-02-14,14.88,14.93,0.9966510381781648,15.79
411,2021-02-15,15.88,14.74,1.0773405698778833,17.14
412,2021-02-16,15.91,14.85,1.0713804713804713,16.96
413,2021-02-17,15.49,14.86,1.0423956931359355,16.88
414,2021-02-18,15.21,14.77,1.0297901150981719,15.83
415,2021-02-19,14.95,14.69,1.0176991150442478,16.09
416,2021-02-20,15.23,14.76,1.0318428184281843,16.35
417,2021-02-21,15.07,14.78,1.0196211096075778,16.37
418,2021-02-22,15.65,14.78,1.0588633288227334,16.33
419,2021-02-23,15.92,14.54,1.094910591471802,17.09
420,2021-02-24,15.73,14.42,1.0908460471567267,17.07
421,2021-02-25,15.53,14.69,1.0571817562968004,16.33
422,2021-02-26,15.08,14.73,1.0237610319076713,15.61
423,2021-02-27,14.79,14.65,1.009556313993174,15.3
424,2021-02-28,15.21,14.72,1.033288043478261,15.94
425,2021-03-01,15.14,14.59,1.037697052775874,15.82
426,2021-03-02,14.86,14.62,1.0164158686730507,15.68
427,2021-03-03,14.69,14.83,0.9905596763317599,15.17
428,2021-03-04,14.69,14.78,0.9939106901217862,15.34
429,2021-03-05,15.37,14.95,1.0280936454849499,15.95
430,2021-03-06,15.49,14.65,1.0573378839590444,16.29
431,2021-03-07,15.5,14.66,1.0572987721691678,16.15
432,2021-03-08,15.73,14.82,1.0614035087719298,16.23
433,2021-03-09,15.2,14.97,1.0153640614562458,15.79
434,2021-03-10,14.92,14.82,1.0067476383265856,15.82
435,2021-03-11,14.85,14.6,1.0171232876712328,15.5
436,2021-03-12,14.66,14.54,1.0082530949105915,15.82
437,2021-03-13,13.93,14.35,0.9707317073170731,14.48
438,2021-03-14,12.01,14.58,0.8237311385459534,12.94
439,2021-03-15,13.06,14.27,0.9152067274001402,13.33
440,2021-03-16,13.9,14.24,0.976123595505618,14.34
441,2021-03-17,14.83,14.07,1.0540156361051884,15.2
